OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
1247245,57,Russell Lake,33,15.50,3:30pm to 3:59pm,2017-12-07 10:00:00.0000000
1247246,59,Colby,102,15.50,3:30pm to 3:59pm,2017-12-07 10:00:00.0000000
1247247,63,Woodside,29,15.50,3:30pm to 3:59pm,2017-12-07 10:00:00.0000000
1247248,64,Akerley,27,15.50,3:30pm to 3:59pm,2017-12-07 10:00:00.0000000
1247249,72,Portland Hills,92,15.50,3:30pm to 3:59pm,2017-12-07 10:00:00.0000000
1247250,78,Mount Edward Express,3,15.50,3:30pm to 3:59pm,2017-12-07 10:00:00.0000000
1247251,80,Sackville,225,15.50,3:30pm to 3:59pm,2017-12-07 10:00:00.0000000
1247252,18,Universities,17,23.50,11:30pm to 11:59pm,2017-12-07 10:00:00.0000000
1247253,22,Armdale,2,23.50,11:30pm to 11:59pm,2017-12-07 10:00:00.0000000
1247254,51,Windmill,7,23.50,11:30pm to 11:59pm,2017-12-07 10:00:00.0000000
1247255,7,Robie,24,23.50,11:30pm to 11:59pm,2017-12-07 10:00:00.0000000
1247256,9A,Greystone,38,23.50,11:30pm to 11:59pm,2017-12-07 10:00:00.0000000
1247257,9B,Herring Cove,3,23.50,11:30pm to 11:59pm,2017-12-07 10:00:00.0000000
1247258,14,Leiblin Park,1,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247259,18,Universities,1,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247260,29,Barrington,8,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247261,51,Windmill,1,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247262,52,Crosstown,12,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247263,56,Dartmouth Crossing,0,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247264,58,Woodlawn,0,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247265,60,Eastern Passage - Heritag,11,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247266,7,Robie,15,24.00,12:00am to 12:29am,2017-12-07 10:00:00.0000000
1247267,10,Dalhousie,0,24.50,12:30am to 12:59am,2017-12-07 10:00:00.0000000
1247268,14,Leiblin Park,0,24.50,12:30am to 12:59am,2017-12-07 10:00:00.0000000
1247269,42,Lacewood - Dalhousie,84,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247270,5,Chebucto,25,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247271,51,Windmill,44,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247272,53,Notting Park,94,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247273,57,Russell Lake,39,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247274,58,Woodlawn,33,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247275,59,Colby,153,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247276,60,Eastern Passage - Heritag,106,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247277,61,Auburn - North Preston,115,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247278,64,Akerley,58,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247279,68,Cherry Brook,95,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247280,7,Robie,261,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247281,78,Mount Edward Express,4,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247282,80,Sackville,189,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247283,82,Millwood,81,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247284,83,Springfield,6,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247285,84,Glendale Express,98,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247286,85,Downsview Express,33,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247287,87,Glendale,79,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247288,89,Bedford,36,16.00,4:00pm to 4:29pm,2017-12-07 10:00:00.0000000
1247289,15,Purcells Cove,6,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247290,16,Parkland,65,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247291,17,Saint Mary's,23,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247292,2,Wedgewood,161,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247293,21,Lakeside - Timberlea,77,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247294,23,Timberlea- Mumford,50,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247295,29,Barrington,131,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247296,32,Cowie Hill Express,71,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247297,330,Tantallon - Sheldrake Lak,51,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247298,34,Glenbourne Express,67,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247299,35,Parkland Express,19,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247300,370,Porters Lake Regional Exp,9,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247301,4,Rosedale,67,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247302,5,Chebucto,1,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1247303,57,Russell Lake,25,16.50,4:30pm to 4:59pm,2017-12-07 10:00:00.0000000
1260725,32,Cowie Hill Express,53,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260726,320,Airport - Fall River Regi,25,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260727,33,Tantallon Express,41,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260728,330,Tantallon - Sheldrake Lak,55,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260729,34,Glenbourne Express,89,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260730,35,Parkland Express,33,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260731,370,Porters Lake Regional Exp,10,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260732,41,Dartmouth - Dalhousie,72,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260733,5,Chebucto,6,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260734,52,Crosstown,238,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260735,54,Montebello,76,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260736,55,Port Wallace,14,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260737,57,Russell Lake,21,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260738,59,Colby,108,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260739,63,Woodside,31,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260740,64,Akerley,34,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260741,65,Caldwell,8,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260742,66,Penhorn,79,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260743,7,Robie,180,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260744,72,Portland Hills,82,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260745,78,Mount Edward Express,8,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260746,83,Springfield,2,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260747,84,Glendale Express,83,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260748,87,Glendale,71,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260749,89,Bedford,40,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260750,90,Larry Uteck,71,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260751,9A,Greystone,198,16.00,4:00pm to 4:29pm,2017-12-15 10:00:00.0000000
1260752,14,Leiblin Park,156,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260753,16,Parkland,31,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260754,17,Saint Mary's,30,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260755,18,Universities,69,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260756,194,West Bedford Express,4,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260757,21,Lakeside - Timberlea,43,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260758,31,Main Express,10,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260759,32,Cowie Hill Express,31,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260760,330,Tantallon - Sheldrake Lak,32,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260761,35,Parkland Express,38,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260762,4,Rosedale,91,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260763,400,Beaver Bank,13,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260764,401,Preston - Porters Lake -,6,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260765,54,Montebello,39,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260766,56,Dartmouth Crossing,45,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260767,57,Russell Lake,26,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260768,60,Eastern Passage - Heritag,109,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260769,61,Auburn - North Preston,65,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260770,63,Woodside,31,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260771,66,Penhorn,77,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260772,7,Robie,176,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260773,78,Mount Edward Express,9,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260774,80,Sackville,191,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260775,82,Millwood,38,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260776,83,Springfield,8,16.50,4:30pm to 4:59pm,2017-12-15 10:00:00.0000000
1260777,57,Russell Lake,4,22.00,10:00pm to 10:29pm,2017-12-16 10:00:00.0000000
1260778,58,Woodlawn,18,22.00,10:00pm to 10:29pm,2017-12-16 10:00:00.0000000
1260779,59,Colby,16,22.00,10:00pm to 10:29pm,2017-12-16 10:00:00.0000000
1260780,60,Eastern Passage - Heritag,36,22.00,10:00pm to 10:29pm,2017-12-16 10:00:00.0000000
1260781,62,Wildwood,15,22.00,10:00pm to 10:29pm,2017-12-16 10:00:00.0000000
1260782,68,Cherry Brook,9,22.00,10:00pm to 10:29pm,2017-12-16 10:00:00.0000000
1260783,90,Larry Uteck,7,22.00,10:00pm to 10:29pm,2017-12-16 10:00:00.0000000
1260784,9B,Herring Cove,48,22.00,10:00pm to 10:29pm,2017-12-16 10:00:00.0000000
1260785,1,Spring Garden,99,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260786,10,Dalhousie,50,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260787,2,Wedgewood,59,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260788,22,Armdale,3,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260789,51,Windmill,9,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260790,52,Crosstown,15,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260791,56,Dartmouth Crossing,9,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260792,57,Russell Lake,1,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260793,59,Colby,4,22.50,10:30pm to 10:59pm,2017-12-16 10:00:00.0000000
1260794,55,Port Wallace,2,8.00,8:00am to 8:29am,2017-12-17 10:00:00.0000000
1260795,57,Russell Lake,2,8.00,8:00am to 8:29am,2017-12-17 10:00:00.0000000
1260796,58,Woodlawn,5,8.00,8:00am to 8:29am,2017-12-17 10:00:00.0000000
1260797,60,Eastern Passage - Heritag,25,8.00,8:00am to 8:29am,2017-12-17 10:00:00.0000000
1260798,61,Auburn - North Preston,46,8.00,8:00am to 8:29am,2017-12-17 10:00:00.0000000
1260799,62,Wildwood,3,8.00,8:00am to 8:29am,2017-12-17 10:00:00.0000000
1260800,66,Penhorn,3,8.00,8:00am to 8:29am,2017-12-17 10:00:00.0000000
1260801,29,Barrington,17,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1260802,4,Rosedale,0,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1260803,51,Windmill,1,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1260804,59,Colby,22,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1260805,60,Eastern Passage - Heritag,10,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1260806,61,Auburn - North Preston,0,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1260807,66,Penhorn,0,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1260808,7,Robie,16,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1260809,80,Sackville,17,24.00,12:00am to 12:29am,2017-12-15 10:00:00.0000000
1179551,51,Windmill,71,6.50,6:30am to 6:59am,2017-10-24 10:00:00.0000000
1179552,61,Auburn - North Preston,89,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179553,62,Wildwood,42,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179554,64,Akerley,43,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179555,66,Penhorn,69,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179556,68,Cherry Brook,37,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179557,72,Portland Hills,107,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179558,80,Sackville,199,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179559,81,Hemlock Ravine,78,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179560,82,Millwood,60,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179561,85,Downsview Express,29,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179562,86,Basinview Express,46,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179563,88,Bedford Commons,7,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179564,9,Barrington,90,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179565,90,Larry Uteck,75,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1179566,1,Spring Garden,448,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1179567,10,Dalhousie,274,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1179568,15,Purcells Cove,9,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1179569,16,Parkland,68,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179570,17,Saint Mary's,74,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179571,23,Timberlea- Mumford,47,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179572,31,Main Express,52,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179573,32,Cowie Hill Express,169,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179574,34,Glenbourne Express,69,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179575,35,Parkland Express,33,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179576,4,Rosedale,80,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179577,401,Preston - Porters Lake -,12,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179578,41,Dartmouth - Dalhousie,10,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179579,5,Chebucto,30,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179580,52,Crosstown,356,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179581,55,Port Wallace,24,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179582,59,Colby,119,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179583,6,Quinpool,32,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179584,60,Eastern Passage - Heritag,89,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179585,61,Auburn - North Preston,178,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179586,62,Wildwood,38,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179587,65,Caldwell,19,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179588,68,Cherry Brook,97,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179589,72,Portland Hills,58,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179590,78,Mount Edward Express,15,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179591,81,Hemlock Ravine,51,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179592,82,Millwood,86,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179593,83,Springfield,2,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179594,9,Barrington,75,7.00,7:00am to 7:29am,2017-10-24 10:00:00.0000000
1179595,1,Spring Garden,481,7.50,7:30am to 7:59am,2017-10-24 10:00:00.0000000
1179596,10,Dalhousie,297,7.50,7:30am to 7:59am,2017-10-24 10:00:00.0000000
1179597,14,Leiblin Park,142,7.50,7:30am to 7:59am,2017-10-24 10:00:00.0000000
1179598,15,Purcells Cove,17,7.50,7:30am to 7:59am,2017-10-24 10:00:00.0000000
1179599,159,Portland Hills Link,106,7.50,7:30am to 7:59am,2017-10-24 10:00:00.0000000
1179600,16,Parkland,22,7.50,7:30am to 7:59am,2017-10-24 10:00:00.0000000
1179601,17,Saint Mary's,60,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179602,18,Universities,85,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179603,185,Sackville Link,13,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179604,21,Lakeside - Timberlea,22,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179605,320,Airport - Fall River Regi,30,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179606,4,Rosedale,84,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179607,41,Dartmouth - Dalhousie,77,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179608,53,Notting Park,46,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179609,55,Port Wallace,6,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179610,56,Dartmouth Crossing,37,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179611,58,Woodlawn,7,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179612,59,Colby,55,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179613,6,Quinpool,8,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179614,60,Eastern Passage - Heritag,71,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179615,61,Auburn - North Preston,81,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179616,62,Wildwood,39,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179617,65,Caldwell,7,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179618,7,Robie,211,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179619,80,Sackville,183,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179620,82,Millwood,14,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179621,83,Springfield,2,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179622,9,Barrington,99,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179623,90,Larry Uteck,41,12.00,12:00pm to 12:29pm,2017-10-24 10:00:00.0000000
1179624,1,Spring Garden,491,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179625,159,Portland Hills Link,6,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179626,16,Parkland,30,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179627,185,Sackville Link,8,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179628,19,Greystone,23,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179629,20,Herring Cove,116,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179630,21,Lakeside - Timberlea,25,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179631,4,Rosedale,113,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179632,42,Lacewood - Dalhousie,62,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179633,52,Crosstown,165,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179634,56,Dartmouth Crossing,18,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1179635,57,Russell Lake,20,12.50,12:30pm to 12:59pm,2017-10-24 10:00:00.0000000
1193239,64,Akerley,35,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193240,66,Penhorn,70,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193241,7,Robie,263,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193242,72,Portland Hills,65,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193243,78,Mount Edward Express,13,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193244,81,Hemlock Ravine,52,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193245,83,Springfield,13,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193246,84,Glendale Express,66,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193247,89,Bedford,54,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193248,9,Barrington,180,7.50,7:30am to 7:59am,2017-11-01 10:00:00.0000000
1193249,15,Purcells Cove,4,8.00,8:00am to 8:29am,2017-11-01 10:00:00.0000000
1193250,18,Universities,87,8.00,8:00am to 8:29am,2017-11-01 10:00:00.0000000
1193251,185,Sackville Link,109,8.00,8:00am to 8:29am,2017-11-01 10:00:00.0000000
1193252,61,Auburn - North Preston,19,21.00,9:00pm to 9:29pm,2017-11-01 10:00:00.0000000
1193253,7,Robie,84,21.00,9:00pm to 9:29pm,2017-11-01 10:00:00.0000000
1193254,72,Portland Hills,9,21.00,9:00pm to 9:29pm,2017-11-01 10:00:00.0000000
1193255,80,Sackville,106,21.00,9:00pm to 9:29pm,2017-11-01 10:00:00.0000000
1193256,9,Barrington,29,21.00,9:00pm to 9:29pm,2017-11-01 10:00:00.0000000
1193257,90,Larry Uteck,24,21.00,9:00pm to 9:29pm,2017-11-01 10:00:00.0000000
1193258,1,Spring Garden,149,21.50,9:30pm to 9:59pm,2017-11-01 10:00:00.0000000
1193259,10,Dalhousie,44,21.50,9:30pm to 9:59pm,2017-11-01 10:00:00.0000000
1193260,20,Herring Cove,61,21.50,9:30pm to 9:59pm,2017-11-01 10:00:00.0000000
1193261,56,Dartmouth Crossing,20,21.50,9:30pm to 9:59pm,2017-11-01 10:00:00.0000000
1193262,60,Eastern Passage - Heritag,31,21.50,9:30pm to 9:59pm,2017-11-01 10:00:00.0000000
1193263,66,Penhorn,44,21.50,9:30pm to 9:59pm,2017-11-01 10:00:00.0000000
1193264,7,Robie,32,21.50,9:30pm to 9:59pm,2017-11-01 10:00:00.0000000
1193265,80,Sackville,56,21.50,9:30pm to 9:59pm,2017-11-01 10:00:00.0000000
1193266,10,Dalhousie,54,22.00,10:00pm to 10:29pm,2017-11-01 10:00:00.0000000
1193267,21,Lakeside - Timberlea,19,22.00,10:00pm to 10:29pm,2017-11-01 10:00:00.0000000
1193268,320,Airport - Fall River Regi,0,22.00,10:00pm to 10:29pm,2017-11-01 10:00:00.0000000
1193269,84,Glendale Express,42,8.00,8:00am to 8:29am,2017-11-01 10:00:00.0000000
1193270,88,Bedford Commons,7,8.00,8:00am to 8:29am,2017-11-01 10:00:00.0000000
1193271,89,Bedford,32,8.00,8:00am to 8:29am,2017-11-01 10:00:00.0000000
1193272,9,Barrington,84,8.00,8:00am to 8:29am,2017-11-01 10:00:00.0000000
1193273,16,Parkland,68,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193274,185,Sackville Link,56,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193275,19,Greystone,0,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193276,23,Timberlea- Mumford,27,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193277,320,Airport - Fall River Regi,8,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193278,4,Rosedale,95,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193279,42,Lacewood - Dalhousie,121,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193280,51,Windmill,35,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193281,53,Notting Park,21,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193282,54,Montebello,24,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193283,55,Port Wallace,12,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193284,56,Dartmouth Crossing,18,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193285,57,Russell Lake,37,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193286,58,Woodlawn,16,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193287,59,Colby,44,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193288,62,Wildwood,40,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193289,66,Penhorn,53,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193290,80,Sackville,161,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193291,82,Millwood,28,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193292,83,Springfield,7,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193293,88,Bedford Commons,2,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193294,9,Barrington,84,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
1193295,90,Larry Uteck,43,8.50,8:30am to 8:59am,2017-11-01 10:00:00.0000000
