OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
44289,5,Portland,95,16,4:00pm to 4:29pm,1/10/2026 10:00:00 AM
44290,51A,Windmill,25,16,4:00pm to 4:29pm,1/10/2026 10:00:00 AM
44291,55,Port Wallace,14,16,4:00pm to 4:29pm,1/10/2026 10:00:00 AM
44292,56,Dartmouth Crossing,50,16,4:00pm to 4:29pm,1/10/2026 10:00:00 AM
44293,58,Woodlawn,13,16,4:00pm to 4:29pm,1/10/2026 10:00:00 AM
44294,61,North Preston,10,16,4:00pm to 4:29pm,1/10/2026 10:00:00 AM
44295,30B,Dunbrack,11,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44296,320,Airport - Fall River Regional Exp,12,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44297,5,Portland,121,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44298,53,Notting Park,33,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44299,61,North Preston,14,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44300,65,Caldwell,3,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44301,6C,Heritage Hills,14,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44302,7B,Peninsula,24,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44303,82,First Lake,9,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44304,86,Beaver Bank,1,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44305,87,Sackville-Dartmouth,9,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44306,90,Larry Uteck,59,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44307,9B,Herring Cove,66,19,7:00pm to 7:29pm,1/10/2026 10:00:00 AM
44308,10C,Dalhousie,44,19.5,7:30pm to 7:59pm,1/10/2026 10:00:00 AM
44309,21,Lakeside - Timberlea,10,19.5,7:30pm to 7:59pm,1/10/2026 10:00:00 AM
44310,22,Armdale,10,19.5,7:30pm to 7:59pm,1/10/2026 10:00:00 AM
44311,29,Barrington,22,19.5,7:30pm to 7:59pm,1/10/2026 10:00:00 AM
44312,2,Fairview,25,21.5,9:30pm to 9:59pm,1/11/2026 10:00:00 AM
44313,21,Lakeside - Timberlea,8,21.5,9:30pm to 9:59pm,1/11/2026 10:00:00 AM
44314,22,Armdale,2,21.5,9:30pm to 9:59pm,1/11/2026 10:00:00 AM
44315,24,Leiblin Park,23,21.5,9:30pm to 9:59pm,1/11/2026 10:00:00 AM
44316,25,Governors Brook,5,21.5,9:30pm to 9:59pm,1/11/2026 10:00:00 AM
44317,30B,Dunbrack,5,21.5,9:30pm to 9:59pm,1/11/2026 10:00:00 AM
44318,8,Sackville Corridor,31,21.5,9:30pm to 9:59pm,1/11/2026 10:00:00 AM
44319,83,Springfield,0,21.5,9:30pm to 9:59pm,1/11/2026 10:00:00 AM
44320,88,Bedford Commons,15,17,5:00pm to 5:29pm,1/24/2026 10:00:00 AM
44321,90,Larry Uteck,48,17,5:00pm to 5:29pm,1/24/2026 10:00:00 AM
44322,9B,Herring Cove,104,17,5:00pm to 5:29pm,1/24/2026 10:00:00 AM
44323,1,Spring Garden,225,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44324,2,Fairview,146,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44325,22,Armdale,10,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44326,24,Leiblin Park,54,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44327,30B,Dunbrack,9,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44328,61,North Preston,0,20.5,8:30pm to 8:59pm,1/26/2026 10:00:00 AM
44329,65,Caldwell,2,20.5,8:30pm to 8:59pm,1/26/2026 10:00:00 AM
44330,7A,Peninsula,14,20.5,8:30pm to 8:59pm,1/26/2026 10:00:00 AM
44331,82,First Lake,5,20.5,8:30pm to 8:59pm,1/26/2026 10:00:00 AM
44332,86,Beaver Bank,1,20.5,8:30pm to 8:59pm,1/26/2026 10:00:00 AM
44333,9A,Greystone,39,20.5,8:30pm to 8:59pm,1/26/2026 10:00:00 AM
44334,2,Fairview,32,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44335,28,Bayers Lake,7,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44336,3,CrossTown,29,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44337,30B,Dunbrack,1,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44338,4,Universities,40,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44339,51A,Windmill,13,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44340,53,Notting Park,14,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44341,54,Montebello,9,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44342,61,North Preston,2,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44343,62,Grahams Grove,1,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44344,63,Mount Edward,1,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44345,67,Baker,1,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44346,68,Cherry Brook,1,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44347,6B,Eastern Passage,4,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44348,72,Portland Hills,10,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44349,8,Sackville Corridor,19,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44350,83,Springfield,0,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44351,86,Beaver Bank,2,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44352,9B,Herring Cove,48,21,9:00pm to 9:29pm,1/26/2026 10:00:00 AM
44353,1,Spring Garden,89,21.5,9:30pm to 9:59pm,1/26/2026 10:00:00 AM
44354,9B,Herring Cove,0,24.5,12:30am to 12:59am,1/26/2026 10:00:00 AM
44355,6C,Heritage Hills,0,25,1:00am to 1:29am,1/26/2026 10:00:00 AM
44356,7B,Peninsula,1,25,1:00am to 1:29am,1/26/2026 10:00:00 AM
44357,9B,Herring Cove,2,25,1:00am to 1:29am,1/26/2026 10:00:00 AM
44358,9B,Herring Cove,0,25.5,1:30am to 1:59am,1/26/2026 10:00:00 AM
44359,320,Airport - Fall River Regional Exp,10,4.5,4:30am to 4:59am,1/27/2026 10:00:00 AM
44360,182,First Lake Express,17,5,5:00am to 5:29am,1/27/2026 10:00:00 AM
44361,21,Lakeside - Timberlea,0,5,5:00am to 5:29am,1/27/2026 10:00:00 AM
44362,61,North Preston,0,5,5:00am to 5:29am,1/27/2026 10:00:00 AM
44363,8,Sackville Corridor,74,5,5:00am to 5:29am,1/27/2026 10:00:00 AM
44364,10C,Dalhousie,55,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44365,159,Colby Express,25,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44366,161,North Preston Express,12,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44367,182,First Lake Express,24,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44368,185,Millwood Express,36,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44369,186,Beaver Bank Express,8,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44370,2,Fairview,49,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44371,21,Lakeside - Timberlea,12,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44372,22,Armdale,6,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44373,25,Governors Brook,6,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44374,29,Barrington,26,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44375,3,CrossTown,145,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44376,30B,Dunbrack,1,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44377,39,Flamingo,19,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44378,4,Universities,16,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44379,433,Tantallon,6,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44380,59,Colby,0,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44381,61,North Preston,0,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44382,68,Cherry Brook,2,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44383,6A,Woodside,14,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44384,6B,Eastern Passage,28,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44385,7A,Peninsula,9,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44386,85,Millwood,2,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44387,90,Larry Uteck,49,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44388,93,Bedford Highway,13,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44389,9A,Greystone,36,5.5,5:30am to 5:59am,1/27/2026 10:00:00 AM
44390,136,Farnham Gate Express,26,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44391,137,Clayton Park Express,8,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44392,138,Parkland Express,31,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44393,161,North Preston Express,9,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44394,165,Caldwell Express,7,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44395,168B,Cherry Brook Express,12,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44396,183,Springfield Express,17,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44397,186,Beaver Bank Express,16,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44398,196,Basinview Express,4,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44399,24,Leiblin Park,16,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44400,25,Governors Brook,2,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44401,28,Bayers Lake,28,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44402,29,Barrington,53,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44403,320,Airport - Fall River Regional Exp,51,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44404,330,Tantallon - Sheldrake Lake Reg Exp,10,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44405,370,Porters Lake Regional Express,5,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44406,39,Flamingo,28,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44407,4,Universities,78,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44408,415,Purcells Cove,0,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44409,5,Portland,86,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44410,54,Montebello,0,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44411,55,Port Wallace,6,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44412,56,Dartmouth Crossing,30,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44413,58,Woodlawn,7,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44414,59,Colby,1,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44415,65,Caldwell,0,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44416,68,Cherry Brook,1,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44417,7A,Peninsula,25,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44418,8,Sackville Corridor,64,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44419,82,First Lake,9,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44420,84,Glendale Express,44,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44421,86,Beaver Bank,2,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44422,90,Larry Uteck,64,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44423,91,Hemlock Ravine,13,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44424,9A,Greystone,43,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44425,9B,Herring Cove,57,6,6:00am to 6:29am,1/27/2026 10:00:00 AM
44426,1,Spring Garden,107,6.5,6:30am to 6:59am,1/27/2026 10:00:00 AM
44427,10B,Dalhousie - Micmac Terminal,48,6.5,6:30am to 6:59am,1/27/2026 10:00:00 AM
44428,39,Flamingo,30,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44429,401,Preston-Porters Lake-Grand Desert,4,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44430,5,Portland,68,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44431,51A,Windmill,15,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44432,54,Montebello,30,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44433,61,North Preston,1,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44434,68,Cherry Brook,4,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44435,6C,Heritage Hills,17,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44436,8,Sackville Corridor,91,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44437,82,First Lake,8,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44438,83,Springfield,1,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44439,86,Beaver Bank,1,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44440,90,Larry Uteck,52,17.5,5:30pm to 5:59pm,1/24/2026 10:00:00 AM
44441,1,Spring Garden,190,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44442,10C,Dalhousie,100,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44443,2,Fairview,107,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44444,24,Leiblin Park,56,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44445,39,Flamingo,34,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44446,4,Universities,47,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44447,5,Portland,48,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44448,55,Port Wallace,9,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44449,58,Woodlawn,4,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44450,61,North Preston,16,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44451,67,Baker,12,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44452,68,Cherry Brook,2,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44453,6B,Eastern Passage,32,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44454,6C,Heritage Hills,27,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44455,72,Portland Hills,46,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44456,7B,Peninsula,23,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44457,82,First Lake,7,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44458,85,Millwood,7,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44459,86,Beaver Bank,4,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44460,87,Sackville-Dartmouth,36,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44461,90,Larry Uteck,52,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44462,91,Hemlock Ravine,17,18,6:00pm to 6:29pm,1/24/2026 10:00:00 AM
44463,2,Fairview,90,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44464,21,Lakeside - Timberlea,18,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44465,22,Armdale,16,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44466,28,Bayers Lake,26,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44467,29,Barrington,41,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44468,30A,Parkland,11,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44469,30B,Dunbrack,19,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44470,5,Portland,64,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44471,51A,Windmill,7,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44472,54,Montebello,10,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44473,59,Colby,4,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44474,6B,Eastern Passage,14,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44475,6C,Heritage Hills,32,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44476,82,First Lake,5,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44477,83,Springfield,0,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44478,86,Beaver Bank,1,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44479,90,Larry Uteck,52,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44480,91,Hemlock Ravine,13,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44481,9A,Greystone,69,18.5,6:30pm to 6:59pm,1/24/2026 10:00:00 AM
44482,22,Armdale,4,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44483,3,CrossTown,72,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44484,30A,Parkland,7,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44485,30B,Dunbrack,9,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44486,320,Airport - Fall River Regional Exp,12,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44487,4,Universities,67,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44488,5,Portland,46,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44489,51A,Windmill,18,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44490,53,Notting Park,11,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44491,55,Port Wallace,3,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44492,58,Woodlawn,1,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44493,61,North Preston,8,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44494,68,Cherry Brook,10,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44495,6C,Heritage Hills,15,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44496,7B,Peninsula,31,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44497,8,Sackville Corridor,59,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44498,82,First Lake,3,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44499,84,Glendale Express,3,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44500,87,Sackville-Dartmouth,9,19,7:00pm to 7:29pm,1/24/2026 10:00:00 AM
44501,10B,Dalhousie - Micmac Terminal,43,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44502,2,Fairview,46,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44503,21,Lakeside - Timberlea,19,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44504,22,Armdale,3,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44505,24,Leiblin Park,38,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44506,25,Governors Brook,15,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44507,28,Bayers Lake,21,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44508,3,CrossTown,74,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44509,30A,Parkland,9,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44510,30B,Dunbrack,1,19.5,7:30pm to 7:59pm,1/24/2026 10:00:00 AM
44511,62,Grahams Grove,5,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44512,65,Caldwell,1,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44513,68,Cherry Brook,0,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44514,83,Springfield,3,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44515,84,Glendale Express,3,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44516,85,Millwood,0,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44517,86,Beaver Bank,0,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44518,87,Sackville-Dartmouth,10,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44519,88,Bedford Commons,11,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44520,9B,Herring Cove,33,22,10:00pm to 10:29pm,1/24/2026 10:00:00 AM
44521,21,Lakeside - Timberlea,26,22.5,10:30pm to 10:59pm,1/24/2026 10:00:00 AM
44522,24,Leiblin Park,13,22.5,10:30pm to 10:59pm,1/24/2026 10:00:00 AM
44523,25,Governors Brook,2,22.5,10:30pm to 10:59pm,1/24/2026 10:00:00 AM
44524,28,Bayers Lake,18,22.5,10:30pm to 10:59pm,1/24/2026 10:00:00 AM
44525,3,CrossTown,47,22.5,10:30pm to 10:59pm,1/24/2026 10:00:00 AM
44526,30B,Dunbrack,3,22.5,10:30pm to 10:59pm,1/24/2026 10:00:00 AM
44527,5,Portland,29,22.5,10:30pm to 10:59pm,1/24/2026 10:00:00 AM
44528,123,Timberlea Express,20,6.5,6:30am to 6:59am,1/27/2026 10:00:00 AM
44529,127,Cowie Hill Express,35,6.5,6:30am to 6:59am,1/27/2026 10:00:00 AM
44530,137,Clayton Park Express,9,6.5,6:30am to 6:59am,1/27/2026 10:00:00 AM
